13521519466	14933887851	18671608848	13847280236	17340425179	16644192653	13759374952	17381381281	17656089093
18887677178	18153871799	14535257839	13569782608	13360030488	13142380049	19898830757	19981558538	15696073176
18705409171	15344704800	13051560572	19898108742	18176728014	13252775046	15275141842	17358713130	17601023120
14764191710	17713457775	14595100595	18296052833	13311245519	13149526886	18305423971	19950961075	18649154501
13487821316	14944748484	16633442878	17210337977	19966574553	13140152642	15787323346	18056892556	16663917378
13697887480	14971852885	13105858270	18393651128	14931232209	15661221743	13647246094	14995733991	13009133945
17858028563	18992290039	17169864294	13860209253	18171836967	15506821871	13571935914	18029846942	13085123950
15082404194	14959877232	14596040909	15294939071	18193167427	17610643577	13480954524	18112286873	15672968794
13801169857	15391804197	18691367051	18813494495	17758565309	17179613936	15142337527	15369850892	13189522644
18367338166	18140611869	13133487377	15832592948	14941540824	13238506965	17837932618	18056047388	15681661217
15704918469	19931068467	17657757438	18416159108	18959401582	17182449504	18449105355	15332831309	15674536875
18456297239	14976531537	17160757257	17810843084	17359816471	18622521876	18818800387	17778797313	13240843577
18248914133	18904079042	18615447728	15110449496	18989368609	16607199690	18376788559	18038074991	16629393622
13811165128	18194621558	16606623426	18281569433	14935957178	13121642170	13930324382	18022566555	18639961000
15184369720	17739314994	16636810151	13595329866	18902087168	17131922870	18494331242	15384179863	13060016868
19869292612	17381308355	13228567670	13840824833	17365257082	15584583534	13884042412	18111393015	15583136161
15077133254	18918711884	13247341612	18894588456	13332836074	16683098143	18493211673	19967269793	18647434934
13923652232	18144944733	16685193316	15937558356	15310463511	17646144512	15948660338	19941430676	17131330536
17817670747	17759707073	16605494648	15879438715	19905318709	17513754229	13572200206	19993126359	15630849176
14798613016	17339666756	15593950135	15765656111	13335487188	16681220410	17858891062	13336520616	16646587037
13993646679	18947535692	17181707234	13884255936	14941815778	17658893195	18242534237	17321528157	17640508610
15822364459	18995476874	16682352025	13573216383	18983068808	15688747241	15243826355	17782015563	16615168845
18237346191	13347290022	13198999380	17882104815	15389144638	13173961236	15900564653	17796116466	17502920558
13951801128	19964261030	16612539427	18447117924	19925542510	15664903934	15826360710	17734672201	14565686456
15853304824	19910335771	14571640482	18213270912	17713569106	16609886830	19847100190	18046705155	16655437630
13984516650	17329200099	13051466482	18791208918	18144848405	13114587107	13634613552	17328557210	18544415467
17864913489	17372535901	17567902860	13813349903	17708000743	13224826298	18805336493	13392030377	14551101950
18767681413	18124856116	15568456666	13504063907	15368137808	16651576922	13588143585	17343804135	15527959552
17837792287	15306669879	18530119809	18231215215	15324308330	13185200087	15747590479	19904242834	16634613181
17897238842	18179670715	14523764272	13584478516	14909190158	13160830007	13443423454	19939567197	15624501602
18451333136	18190062244	17140767146	18248498293	18110727638	17527415641	13910454531	17396550420	14587617165
15022940403	14986345126	17614347326	18266643224	14922165338	18546671475	13843135373	13363453894	15603187164
14738550251	19985168205	13092755353	15976288703	18942874295	16689219231	18243125157	18956029568	13169562989
15786636376	15387397146	17509581642	15725422111	18106819585	15637542648	18464510693	18043927730	16676571183
14780761916	13329791041	17118249431	13501452161	17311385212	15610148257	18366740624	15386991947	16633443842
13513864743	19941516415	17158793738	13984277258	18953503082	17119649320	15038214070	18914239432	15591676893
15135693540	17333054002	17554964830	15035622043	19946900219	16648760324	18289343357	15355744223	16626078170
18356619923	17712413415	15609864949	17264210973	18161083699	17186863266	18388555565	17349080408	18616617847
18230901296	14961857430	15624919264	13856691259	15365901766	13195004609	13758359535	18071973794	16665221033
18468257574	17327969292	13126113543	13950020751	18166449375	18508358719	15789502374	18926428627	13050627498
18832201869	18066907389	13116729692	13657071247	18024529063	17694069357	15005861767	13356842745	13172352119
19811419394	13386863076	16637471976	15014492958	19984323077	16608496273	13816606868	18085809610	14529365009
19805975796	19907305885	15625290690	17813561007	19929734133	17138769801	13969440672	19987648123	16618714088
13460428553	18190206367	15610302417	19853923449	15377534991	18598096135	13531526447	17367178700	17689712102
17237336003	19997421060	17107242760	15947252037	19906500572	15682098850	18794114641	18953524772	14577747604
13479927393	19974614871	13138244821	15127075742	13372795077	17659954356	13849153363	17307863414	15551951936
15877243008	15313638940	17605653150	15262885866	14993571375	16626758930	15172460628	19968009845	14519113146
15909113509	17770856338	13017732574	14714993917	19917834971	18625458481	15108659122	17369219957	18520632782
15730469746	13313541301	13160768665	15715262989	14956265037	17543276158	13591521289	18154318485	13281447018
18797348529	15346093325	15654670612	13696963828	18057148253	17177632992	15703026507	17794431710	18686934570
13892589035	15324331343	17535579866	15093183775	13334620292	13080329065	14762063649	13336582115	13238795080
15916197391	17728768884	17564666158	15768529039	17353689338	17100392850	18832644151	19921310174	17656885968
18391735679	18998660891	17151795507	13704644719	17714166794	16684587258	18882595156	18911848729	16607854680
18850519731	15318283383	17191926214	15235743217	18925871035	16647753055	13768248847	18128452751	16661790574
13608886991	18032156907	13243979312	13959603200	18088829626	18631794415	18380571441	18130351040	17185897327
13463886153	15337902130	13059389672	17839755401	15316625796	17143056041	15262483792	15378320798	17619968320
13583672999	15362839623	13152842455	13591414869	19902458089	13154920588	17212558417	18187956766	16618848826
18441680385	18154017696	17112421130	17867417458	13372353045	18637200353	18239954532	14915257978	17552792387
18366254069	14986055503	18532396554	15923234369	18076481088	15620817408	19843924182	18186768958	13272775962
15213239924	14963009216	15589628490	13648921465	13311801057	15617961770	18405313876	19993512428	17649509760
15987298797	19949854109	13144088392	15825289717	13300416405	18679199134	18247120207	15314862981	17160300935
13795488727	18160015667	16608776719	13501894567	17755868519	18620418463	18797414693	17384966123	17667965108
17235333151	14977286652	16643942178	17213253488	14926793399	17608012493	18308393643	15309886878	16604845509
13897327209	18056272857	17584548406	19852556271	14998450220	15537772683	15762412010	18065352338	15662607659
17264231372	18908388490	15603578693	15817952324	17337579620	16617766574	15009632270	18092952017	15686906862
14742030640	15320307461	13116394903	18877277194	17361407836	17549710056	13926780076	19999410224	16619833564
18746292379	15380099684	17138470357	15021197069	17733006412	17634502315	18225476306	19972755345	13093034618
13831313613	18009970032	13089264214	18874580350	15358119691	18631318471	13739685580	15357135957	13118745301
13727873981	18056059748	18529598119	18787520442	17376253062	16696335326	13953406396	15348471234	17112826017
18886897830	15318936495	14572992759	13850131624	14984952571	13246677703	17882310202	17399511722	17177247299
13910971837	13366179016	18635620353	13804625919	17338603678	14560789789	15075012808	18188036178	16636192990
13532607703	18914698438	13143065129	13695304618	18095587688	15678725944	13604090092	17317283019	13157067654
13901623961	19967343086	17115659589	17263500414	15334614150	16642034346	17248605826	15328522076	13145987983
18272287840	18936593832	17155673689	17204178845	14980091052	16650909079	18796286174	18054180971	13110730074
18717577577	14989477035	16680985708	14703889375	13369904624	16678288933	15746351530	13308758355	17117632591
13686763582	15383624044	17677471808	15161263022	18020452380	18560886235	18730229843	18046500703	15500359206
13441529299	17362179516	13230510106	18231444277	13367022986	17116985892	13679869098	19998555212	17503501750
13641357952	18003376982	14548765292	13983453599	18127145576	13291107872	18820392768	19914963942	17594429817
18802292983	19990574583	13120878165	13541331688	17712512816	18635268716	13830261434	18973843660	16612856618
18825296764	18108254780	17615770259	15911514251	17795477685	16697928443	13749507596	17750116106	17109846777
13516192988	13311253181	15640781846	15741842292	13367416964	17649969422	18811332498	18907615048	16616833096
13784465087	17381079113	15587992748	15284038228	17391925960	18533297204	18844476910	14988794929	13228456464
15089129399	18088907129	15664235333	17207058825	13332201636	18603037069	14794203097	13300666812	18530703655
15784983441	17373568625	17642855067	13737043541	18152914616	13264398286	15753212691	17760265412	13100917026
18735927632	18029914934	13025088494	13441497906	17740790324	16645695465	15819312154	18054808990	16604733877
14742731689	18015833824	18643096285	18312918981	18029684759	13252674661	17212513452	17760345865	16603920642
18800275946	18902827438	16646656567	15943237599	18017353291	15650037690	18881973361	18112252183	17568934128
17243858277	13362385345	18662266656	18418530598	13310812042	13283405449	18262260042	14946549682	13267722478
18220358558	14980874019	18634098113	17865175075	17363121989	17643853113	18479179337	13371153784	17522888731
18347288957	15348069712	13010848652	18231368476	18158497254	16698626452	13609386771	17764603380	18546260826
18744270707	18054160438	17592183654	13877661335	17711527952	14572012874	18898123183	15366365824	17156313629
17851995057	14992541473	18603159764	13556900798	18146240819	17535755111	19890603117	17729887894	17625333578
13714360419	17337185350	16605728642	13759489943	19935226274	17572985124	15833454564	15357657734	15541021226
13886156925	18089332440	14515585443	19850671450	17712871414	15542298073	13657256294	13329186524	13053349431
17813126231	17373493618	16698393211	15087402349	19909645299	16617306014	13715898777	17769443063	13238367601
13718106897	18924815747	16639171154	18211208091	18909415671	17191232446	13618484513	17300841927	17511125059
13788933497	13348136492	15525986163	14748542243	19957367480	14501801724	18721170421	19923865249	13013008119
13411919347	18970398373	17678801299	18220509017	19994846267	14522961884	18729779799	14917597286	17193185374
17253169485	14943134110	15636429045	18419296001	15316490809	17586609030	18835883372	15383225878	15645055306
18446631716	18052406760	16689047634	13820522823	18008091431	16606835448	18739696124	17394358970	16696034348
18780870082	13342173623	13185367355	18375600802	15394690911	17505691333	15815279728	18927079804	17106048236
15930983894	13366327915	18501887485	18813707509	17370987223	14514603257	17201210581	13388534161	13126941441
